,ip.src,pkt_count,pkt_length,tcp_perc,udp_perc,icmp_perc,ratio_comm,type,device_type
1589,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1590,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1591,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1592,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1593,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1594,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1595,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1596,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1597,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1598,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1599,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1600,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1601,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1602,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1603,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1604,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1605,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1606,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1607,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1608,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1609,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1610,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1611,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1612,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1613,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1614,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1615,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1616,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1617,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1618,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1619,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1620,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1621,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1622,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1623,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1624,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1625,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1626,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1627,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1628,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1629,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1630,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1631,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1632,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1633,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1634,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1635,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1636,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1637,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1638,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1639,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1640,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1641,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1642,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1643,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1644,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1645,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1646,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1647,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1648,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1649,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1650,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1651,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1652,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1653,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1654,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1655,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1656,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1657,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1658,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1659,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1660,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1661,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1662,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1663,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1664,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1665,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1666,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1667,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1668,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1669,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1670,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1671,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1672,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1673,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1674,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1675,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1676,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1677,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1678,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1679,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1680,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1681,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1682,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1683,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1684,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1685,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1686,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1687,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1688,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1689,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1690,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1691,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1692,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1693,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1694,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1695,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1696,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1697,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1698,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1699,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1700,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1701,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1702,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1703,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1704,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1705,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1706,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1707,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1708,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1709,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1710,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1711,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1712,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1713,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1714,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1715,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1716,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1717,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1718,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1719,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1720,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1721,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1722,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1723,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1724,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1725,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1726,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1727,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1728,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1729,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1730,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1731,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1732,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1733,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1734,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1735,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1736,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1737,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1738,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1739,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1740,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1741,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1742,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1743,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1744,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1745,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1746,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1747,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1748,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1749,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1750,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1751,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1752,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1753,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1754,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1755,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1756,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1757,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1758,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1759,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1760,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1761,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1762,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1763,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1764,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1765,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1766,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1767,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1768,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1769,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1770,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1771,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1772,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1773,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1774,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1775,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1776,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1777,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1778,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1779,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1780,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1781,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1782,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1783,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1784,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1785,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1786,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1787,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1788,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1789,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1790,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1791,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1792,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1793,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1794,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1795,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1796,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1797,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1798,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1799,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1800,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1801,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1802,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1803,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1804,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1805,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1806,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1807,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1808,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1809,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1810,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1811,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1812,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1813,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1814,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1815,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1816,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1817,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1818,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1819,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1820,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1821,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1822,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1823,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1824,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1825,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1826,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1827,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1828,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1829,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1830,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1831,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1832,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1833,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1834,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1835,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1836,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1837,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1838,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1839,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1840,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1841,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1842,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1843,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1844,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1845,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1846,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1847,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1848,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1849,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1850,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1851,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1852,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1853,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1854,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1855,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1856,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1857,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1858,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1859,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1860,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1861,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1862,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1863,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1864,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1865,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1866,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1867,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1868,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1869,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1870,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1871,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1872,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1873,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1874,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1875,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1876,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1877,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1878,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1879,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1880,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1881,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1882,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
